Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,item_retrieved,,,,Item_retreived_values
TXN_2886223,Smoothie,5,4,20,Credit Card,,7/24/2023,Smoothie,,,,Cake
TXN_1228652,Salad,1,5,5,Cash,In-store,7/24/2023,Salad,,,,Cake
TXN_4219548,Coffee,5,2,10,,Takeaway,7/24/2023,Coffee,,,,Smoothie
TXN_3353615,Coffee,4,2,8,Credit Card,Takeaway,7/24/2023,Coffee,,,,Cookie
TXN_8345092,Smoothie,1,4,4,Credit Card,ERROR,7/24/2023,Smoothie,,,,Smoothie
TXN_5067216,Salad,4,5,20,,Takeaway,7/24/2023,Salad,,,,Cake
TXN_7952153,Smoothie,2,4,8,Digital Wallet,,7/24/2023,Smoothie,,,,Cookie
TXN_1303984,Salad,4,5,20,Digital Wallet,,7/24/2023,Salad,,,,Smoothie
TXN_1231531,Coffee,5,2,10,Digital Wallet,In-store,7/24/2023,Coffee,,,,Smoothie
TXN_7430227,Cake,3,3,9,Cash,In-store,7/24/2023,Cake,,,,Salad
TXN_2601923,Cake,4,3,12,Cash,Takeaway,7/24/2023,Cake,,,,Tea
TXN_1650385,Smoothie,1,4,4,ERROR,,7/24/2023,Smoothie,,,,Salad
TXN_2257337,Cookie,4,1,4,Cash,ERROR,7/24/2023,Cookie,,,,Cookie
TXN_7144740,Cake,4,3,12,,,7/24/2023,Cake,,,,Coffee
TXN_1950008,Smoothie,4,4,16,Digital Wallet,In-store,7/24/2023,Smoothie,,,,Salad
TXN_9872258,Cake,4,3,12,Cash,Takeaway,7/24/2023,Cake,,,,Salad
TXN_6748374,Salad,1,5,5,Credit Card,Takeaway,7/24/2023,Salad,,,,Smoothie
TXN_3994585,Cake,3,3,9,Digital Wallet,In-store,7/24/2023,Cake,,,,Salad
TXN_7621512,Salad,4,5,20,Digital Wallet,In-store,7/24/2023,Salad,,,,Cake
TXN_4039864,Cake,2,3,6,Cash,In-store,7/24/2023,Cake,,,,Smoothie
TXN_4064310,Tea,4,1.5,6,Cash,Takeaway,7/24/2023,Tea,,,,Tea
TXN_4023091,Smoothie,3,4,12,Credit Card,,7/24/2023,Smoothie,,,,Tea
TXN_1701798,Coffee,2,2,4,Cash,Takeaway,7/24/2023,Coffee,,,,Coffee
TXN_8697749,Cookie,3,1,3,,Takeaway,7/24/2023,Cookie,,,,Cake
TXN_6405088,Cake,1,3,3,,In-store,7/24/2023,Cake,,,,Cookie
TXN_5561958,Smoothie,4,4,16,Digital Wallet,,7/24/2023,Smoothie,,,,Smoothie
TXN_8013818,Tea,2,1.5,3,,UNKNOWN,7/24/2023,Tea,,,,Smoothie
TXN_6704173,Smoothie,2,4,8,Credit Card,,7/24/2023,Smoothie,,,,Coffee
TXN_6960459,Coffee,1,2,2,Credit Card,In-store,7/24/2023,Coffee,,,,Coffee
TXN_5341204,Coffee,1,2,2,,,7/24/2023,Coffee,,,,Coffee
TXN_8419805,Cake,5,3,15,,In-store,7/24/2023,Cake,,,,Smoothie
TXN_3092390,Smoothie,3,4,12,,In-store,7/24/2023,Smoothie,,,,Cookie
TXN_8779771,Coffee,4,2,8,Cash,In-store,7/25/2023,Coffee,,,,Tea
TXN_1910957,Tea,5,1.5,7.5,,Takeaway,7/25/2023,Tea,,,,Coffee
TXN_3865224,Coffee,3,2,6,,,7/25/2023,Coffee,,,,Smoothie
TXN_2914953,Cake,2,3,6,Cash,In-store,7/25/2023,Cake,,,,Cake
TXN_7454894,Tea,1,1.5,1.5,Cash,Takeaway,7/25/2023,Tea,,,,Salad
TXN_7514589,Cake,3,3,9,Cash,Takeaway,7/25/2023,Cake,,,,Smoothie
TXN_8838566,Cake,5,3,15,Digital Wallet,In-store,7/25/2023,Cake,,,,Cake
TXN_7905853,Cookie,4,1,4,Digital Wallet,,7/25/2023,Cookie,,,,Cake
TXN_5516374,Smoothie,2,4,8,,In-store,7/25/2023,Smoothie,,,,Smoothie
TXN_9360886,Smoothie,1,4,4,UNKNOWN,,7/25/2023,Smoothie,,,,Cake
TXN_9514996,Smoothie,2,4,8,Credit Card,Takeaway,7/25/2023,Smoothie,,,,Cake
TXN_1950343,Cookie,2,1,2,ERROR,,7/25/2023,Cookie,,,,Coffee
TXN_8879936,Cake,5,3,15,,Takeaway,7/25/2023,Cake,,,,Cookie
TXN_6156180,Coffee,5,2,10,Cash,,7/25/2023,Coffee,,,,Cookie
TXN_9968943,Smoothie,1,4,4,Digital Wallet,ERROR,7/25/2023,Smoothie,,,,Cookie
TXN_4656387,Cookie,2,1,2,Digital Wallet,,7/25/2023,Cookie,,,,Cookie
TXN_1310741,Smoothie,3,4,12,,Takeaway,7/25/2023,Smoothie,,,,Coffee
TXN_8166407,Smoothie,2,4,8,,,7/26/2023,Smoothie,,,,Coffee
TXN_2176727,Tea,1,1.5,1.5,,Takeaway,7/26/2023,Tea,,,,Tea
TXN_2699583,Smoothie,5,4,20,Digital Wallet,In-store,7/26/2023,Smoothie,,,,Coffee
TXN_6669163,Cookie,1,1,1,Credit Card,Takeaway,7/26/2023,Cookie,,,,Cookie
TXN_8669012,Tea,3,1.5,4.5,Digital Wallet,,7/26/2023,Tea,,,,Cake
TXN_1542042,Cake,4,3,12,Credit Card,Takeaway,7/26/2023,Cake,,,,Cookie
TXN_8132632,Tea,3,1.5,4.5,,UNKNOWN,7/26/2023,Tea,,,,Coffee
TXN_9432588,Coffee,5,2,10,,,7/26/2023,Coffee,,,,Cookie
TXN_1589264,Salad,2,5,10,Cash,,7/26/2023,Salad,,,,Tea
TXN_2277013,Smoothie,3,4,12,,,7/26/2023,Smoothie,,,,Cookie
TXN_6177081,Cookie,1,1,1,Cash,ERROR,7/26/2023,Cookie,,,,Coffee
TXN_7762815,Smoothie,5,4,20,Credit Card,,7/26/2023,Smoothie,,,,Tea
TXN_5747642,Salad,2,5,10,Cash,Takeaway,7/26/2023,Salad,,,,Tea
TXN_6348409,Salad,3,5,15,Credit Card,Takeaway,7/26/2023,Salad,,,,Smoothie
TXN_2609762,Coffee,5,2,10,,Takeaway,7/26/2023,Coffee,,,,Smoothie
TXN_7844352,Cake,2,3,6,Credit Card,,7/26/2023,Cake,,,,Salad
TXN_2220389,Salad,4,5,20,Credit Card,UNKNOWN,7/26/2023,Salad,,,,Smoothie
TXN_7332957,Smoothie,5,4,20,Digital Wallet,,7/26/2023,Smoothie,,,,Cake
TXN_7939659,Cake,3,3,9,Digital Wallet,Takeaway,7/26/2023,Cake,,,,Smoothie
TXN_3557583,Smoothie,5,4,20,Credit Card,ERROR,7/26/2023,Smoothie,,,,Coffee
TXN_7854253,Coffee,4,2,8,Cash,,7/26/2023,Coffee,,,,Tea
TXN_9949241,Salad,1,5,5,,In-store,7/26/2023,Salad,,,,Smoothie
TXN_4377249,Coffee,3,2,6,Digital Wallet,,7/26/2023,Coffee,,,,Cookie
TXN_4649079,Cookie,4,1,4,,Takeaway,7/26/2023,Cookie,,,,Salad
TXN_3744962,Salad,1,5,5,,In-store,7/26/2023,Salad,,,,Salad
TXN_3641356,Cake,3,3,9,Credit Card,In-store,7/26/2023,Cake,,,,Salad
TXN_6496176,Cookie,4,1,4,,In-store,7/26/2023,Cookie,,,,Coffee
TXN_8154928,Tea,3,1.5,4.5,Credit Card,,7/26/2023,Tea,,,,Cake
TXN_2389320,Coffee,2,2,4,,Takeaway,7/26/2023,Coffee,,,,Salad
TXN_6683798,Cookie,1,1,1,Digital Wallet,Takeaway,7/26/2023,Cookie,,,,Cake
TXN_2053125,Salad,1,5,5,Digital Wallet,,7/26/2023,Salad,,,,Coffee
TXN_8352416,Salad,1,5,5,Digital Wallet,In-store,7/26/2023,Salad,,,,Tea
TXN_6334895,Smoothie,1,4,4,Credit Card,ERROR,7/27/2023,Smoothie,,,,Salad
TXN_1040764,Coffee,3,2,6,Cash,Takeaway,7/27/2023,Coffee,,,,Salad
TXN_3008336,Smoothie,5,4,20,Credit Card,,7/27/2023,Smoothie,,,,Cake
TXN_7754428,Cookie,2,1,2,,In-store,7/27/2023,Cookie,,,,Smoothie
TXN_9782087,Smoothie,4,4,16,Credit Card,In-store,7/27/2023,Smoothie,,,,Coffee
TXN_8421481,Coffee,4,2,8,Digital Wallet,Takeaway,7/27/2023,Coffee,,,,Cake
TXN_7918317,Tea,1,1.5,1.5,Credit Card,,7/27/2023,Tea,,,,Cake
TXN_4892165,Cake,3,3,9,Cash,In-store,7/27/2023,Cake,,,,Cookie
TXN_4587806,Cookie,4,1,4,ERROR,,7/27/2023,Cookie,,,,Tea
TXN_7021722,Tea,3,1.5,4.5,,Takeaway,7/27/2023,Tea,,,,Smoothie
TXN_2158361,Cake,2,3,6,,,7/27/2023,Cake,,,,Smoothie
TXN_8538315,Coffee,1,2,2,Digital Wallet,,7/27/2023,Coffee,,,,Smoothie
TXN_3281605,Tea,1,1.5,1.5,,Takeaway,7/27/2023,Tea,,,,Tea
TXN_2196926,Cake,2,3,6,Digital Wallet,UNKNOWN,7/27/2023,Cake,,,,Coffee
TXN_7403963,Smoothie,4,4,16,Cash,In-store,7/27/2023,Smoothie,,,,Tea
TXN_3185929,Salad,3,5,15,,Takeaway,7/27/2023,Salad,,,,Tea
TXN_4717715,Smoothie,3,4,12,Digital Wallet,,7/27/2023,Smoothie,,,,Tea
TXN_3142496,Smoothie,1,4,4,Cash,Takeaway,7/27/2023,Smoothie,,,,Cookie
TXN_4717867,Cake,5,3,15,,Takeaway,7/28/2023,Cake,,,,Salad
TXN_7701070,Coffee,5,2,10,Credit Card,Takeaway,7/28/2023,Coffee,,,,Cookie
TXN_3468006,Smoothie,3,4,12,Credit Card,Takeaway,7/28/2023,Smoothie,,,,Smoothie
TXN_9847116,Salad,3,5,15,Cash,Takeaway,7/28/2023,Salad,,,,Cookie
TXN_3892344,Cookie,2,1,2,,,7/28/2023,Cookie,,,,Cake
TXN_2202863,Salad,5,5,25,,,7/28/2023,Salad,,,,Smoothie
TXN_3274105,Cookie,5,1,5,Credit Card,Takeaway,7/28/2023,Cookie,,,,Smoothie
TXN_6401072,Smoothie,4,4,16,Cash,Takeaway,7/28/2023,Smoothie,,,,Salad
TXN_1217959,Cake,2,3,6,Digital Wallet,Takeaway,7/28/2023,Cake,,,,Smoothie
TXN_4860027,Cookie,5,1,5,Digital Wallet,Takeaway,7/28/2023,Cookie,,,,Tea
TXN_2114182,Cookie,3,1,3,Digital Wallet,UNKNOWN,7/28/2023,Cookie,,,,Smoothie
TXN_5616473,Smoothie,4,4,16,Cash,ERROR,7/28/2023,Smoothie,,,,Cake
TXN_1436851,Smoothie,5,4,20,Cash,Takeaway,7/28/2023,Smoothie,,,,Salad
TXN_7124156,Salad,1,5,5,Credit Card,Takeaway,7/28/2023,Salad,,,,Smoothie
TXN_6160209,Salad,3,5,15,,In-store,7/28/2023,Salad,,,,Tea
TXN_3182547,Cake,3,3,9,Digital Wallet,Takeaway,7/28/2023,Cake,,,,Cake
TXN_8252793,Cookie,4,1,4,Digital Wallet,,7/28/2023,Cookie,,,,Smoothie
TXN_9732454,Smoothie,5,4,20,,In-store,7/28/2023,Smoothie,,,,Smoothie
TXN_9563685,Salad,1,5,5,Credit Card,,7/28/2023,Salad,,,,Smoothie
TXN_4428486,Smoothie,1,4,4,UNKNOWN,,7/28/2023,Smoothie,,,,Cake
TXN_9719921,Salad,5,5,25,Credit Card,,7/28/2023,Salad,,,,Salad
TXN_6695451,Salad,1,5,5,Credit Card,ERROR,7/28/2023,Salad,,,,Smoothie
TXN_9043894,Cake,1,3,3,Digital Wallet,,7/28/2023,Cake,,,,Cake
TXN_4437520,Smoothie,3,4,12,Credit Card,,7/28/2023,Smoothie,,,,Cake
TXN_4751689,Smoothie,5,4,20,Cash,In-store,7/28/2023,Smoothie,,,,Cookie
TXN_4049270,Coffee,5,2,10,Digital Wallet,In-store,7/28/2023,Coffee,,,,Smoothie
TXN_1666190,Smoothie,4,4,16,,Takeaway,7/28/2023,Smoothie,,,,Cake
TXN_8532735,Coffee,2,2,4,Cash,Takeaway,7/28/2023,Coffee,,,,Smoothie
TXN_1488481,Coffee,4,2,8,Credit Card,Takeaway,7/28/2023,Coffee,,,,Cake
TXN_3234877,Coffee,4,2,8,Cash,Takeaway,7/29/2023,Coffee,,,,Coffee
TXN_8199829,Cake,2,3,6,Credit Card,,7/29/2023,Cake,,,,Cookie
TXN_2190793,Cookie,4,1,4,Credit Card,Takeaway,7/29/2023,Cookie,,,,Smoothie
TXN_8361255,Cake,3,3,9,Cash,Takeaway,7/29/2023,Cake,,,,Salad
TXN_5031214,Cookie,5,1,5,,Takeaway,7/29/2023,Cookie,,,,Cookie
TXN_8050034,Cookie,4,1,4,,In-store,7/29/2023,Cookie,,,,Cake
TXN_9087344,Tea,5,1.5,7.5,Cash,UNKNOWN,7/29/2023,Tea,,,,Smoothie
TXN_2814866,Smoothie,1,4,4,Digital Wallet,In-store,7/29/2023,Smoothie,,,,Cake
TXN_1926278,Cookie,1,1,1,Credit Card,,7/29/2023,Cookie,,,,Smoothie
TXN_7075261,Cake,1,3,3,,,7/29/2023,Cake,,,,Cookie
TXN_7932127,Coffee,3,2,6,,,7/29/2023,Coffee,,,,Smoothie
TXN_6202631,Tea,2,1.5,3,Digital Wallet,Takeaway,7/29/2023,Tea,,,,Smoothie
TXN_2538739,Salad,2,5,10,,In-store,7/29/2023,Salad,,,,Cake
TXN_7920897,Salad,2,5,10,,In-store,7/29/2023,Salad,,,,Smoothie
TXN_5926025,Smoothie,2,4,8,Digital Wallet,,7/29/2023,Smoothie,,,,Tea
TXN_9514452,Coffee,5,2,10,Credit Card,Takeaway,7/29/2023,Coffee,,,,Smoothie
TXN_3091574,Cookie,5,1,5,ERROR,In-store,7/29/2023,Cookie,,,,Salad
TXN_1171080,Smoothie,3,4,12,Credit Card,,7/29/2023,Smoothie,,,,Cake
TXN_9587704,Cake,5,3,15,Cash,Takeaway,7/29/2023,Cake,,,,Tea
TXN_7116267,Smoothie,4,4,16,UNKNOWN,,7/29/2023,Smoothie,,,,Cake
TXN_8917809,Salad,5,5,25,Cash,,7/29/2023,Salad,,,,Coffee
TXN_6067979,Smoothie,1,4,4,Credit Card,In-store,7/29/2023,Smoothie,,,,Tea
TXN_7341975,Cake,2,3,6,Digital Wallet,,7/29/2023,Cake,,,,Coffee
TXN_1256851,Smoothie,4,4,16,UNKNOWN,In-store,7/29/2023,Smoothie,,,,Smoothie
TXN_4856060,Cake,1,3,3,Cash,,7/29/2023,Cake,,,,Cake
TXN_1360998,Cookie,2,1,2,Cash,Takeaway,7/30/2023,Cookie,,,,Smoothie
TXN_2340312,Cake,4,3,12,UNKNOWN,Takeaway,7/30/2023,Cake,,,,Cookie
TXN_8226226,Smoothie,1,4,4,,In-store,7/30/2023,Smoothie,,,,Smoothie
TXN_1214868,Cake,4,3,12,Cash,In-store,7/30/2023,Cake,,,,Cake
TXN_9720549,Cookie,1,1,1,Credit Card,In-store,7/30/2023,Cookie,,,,Cake
TXN_4163149,Salad,1,5,5,Cash,,7/30/2023,Salad,,,,Smoothie
TXN_2647425,Cake,4,3,12,Credit Card,ERROR,7/30/2023,Cake,,,,Smoothie
TXN_7151374,Tea,4,1.5,6,Credit Card,In-store,7/30/2023,Tea,,,,Cake
TXN_3341779,Tea,3,1.5,4.5,Cash,Takeaway,7/30/2023,Tea,,,,Cookie
TXN_8685281,Tea,1,1.5,1.5,Digital Wallet,In-store,7/30/2023,Tea,,,,Coffee
TXN_6990331,Cake,1,3,3,Digital Wallet,,7/30/2023,Cake,,,,Salad
TXN_3439155,Salad,3,5,15,,Takeaway,7/30/2023,Salad,,,,Smoothie
TXN_6849062,Coffee,5,2,10,Cash,,7/30/2023,Coffee,,,,Coffee
TXN_2381411,Coffee,5,2,10,Cash,In-store,7/30/2023,Coffee,,,,Cookie
TXN_1837764,Tea,3,1.5,4.5,Cash,In-store,7/30/2023,Tea,,,,Cake
TXN_9238666,Cookie,1,1,1,ERROR,Takeaway,7/31/2023,Cookie,,,,Cookie
TXN_8049191,Cake,3,3,9,Credit Card,ERROR,7/31/2023,Cake,,,,Salad
TXN_3656762,Smoothie,2,4,8,,Takeaway,7/31/2023,Smoothie,,,,Coffee
TXN_9166449,Cookie,4,1,4,,Takeaway,7/31/2023,Cookie,,,,Smoothie
TXN_5460750,Cake,3,3,9,Credit Card,,7/31/2023,Cake,,,,Cookie
TXN_9972525,Coffee,4,2,8,,,7/31/2023,Coffee,,,,Cake
TXN_6684202,Smoothie,1,4,4,,,7/31/2023,Smoothie,,,,Cake
TXN_2452819,Cookie,3,1,3,Credit Card,In-store,7/31/2023,Cookie,,,,Salad
TXN_5352739,Smoothie,4,4,16,,,7/31/2023,Smoothie,,,,Cake
TXN_8379815,Smoothie,5,4,20,Credit Card,,7/31/2023,Smoothie,,,,Salad
TXN_1424056,Smoothie,1,4,4,Cash,,7/31/2023,Smoothie,,,,Smoothie
TXN_9086163,Cookie,2,1,2,Digital Wallet,ERROR,7/31/2023,Cookie,,,,Cookie
TXN_1123346,Tea,3,1.5,4.5,,,7/31/2023,Tea,,,,Smoothie
TXN_9653377,Smoothie,2,4,8,ERROR,Takeaway,7/31/2023,Smoothie,,,,Smoothie
TXN_8748070,Cookie,2,1,2,Credit Card,In-store,7/31/2023,Cookie,,,,Tea
TXN_8830809,Smoothie,5,4,20,Digital Wallet,In-store,7/31/2023,Smoothie,,,,Cake
TXN_1698600,Salad,4,5,20,Cash,Takeaway,7/31/2023,Salad,,,,Cake
TXN_5654663,Cake,1,3,3,ERROR,Takeaway,7/31/2023,Cake,,,,Coffee
TXN_6697374,Smoothie,2,4,8,,,7/31/2023,Smoothie,,,,Cake
TXN_7215311,Tea,1,1.5,1.5,,,7/31/2023,Tea,,,,Smoothie
TXN_3426338,Salad,1,5,5,Cash,In-store,7/31/2023,Salad,,,,Tea
TXN_7153665,Salad,5,5,25,Cash,In-store,7/31/2023,Salad,,,,Smoothie
TXN_5654331,Coffee,4,2,8,Cash,In-store,7/31/2023,Coffee,,,,Cake
TXN_8199561,Cookie,4,1,4,UNKNOWN,,7/31/2023,Cookie,,,,Cake
TXN_1784478,Cake,5,3,15,Cash,,7/31/2023,Cake,,,,Tea
TXN_7146613,Smoothie,1,4,4,Cash,ERROR,8/1/2023,Smoothie,,,,Salad
TXN_3520908,Smoothie,3,4,12,Digital Wallet,ERROR,8/1/2023,Smoothie,,,,Cake
TXN_4068183,Smoothie,4,4,16,Digital Wallet,,8/1/2023,Smoothie,,,,Tea
TXN_2106437,Tea,1,1.5,1.5,Cash,Takeaway,8/1/2023,Tea,,,,Cookie
TXN_4386732,Smoothie,4,4,16,Cash,,8/1/2023,Smoothie,,,,Smoothie
TXN_8361813,Cookie,3,1,3,Cash,In-store,8/1/2023,Cookie,,,,Smoothie
TXN_3397978,Smoothie,5,4,20,Digital Wallet,In-store,8/1/2023,Smoothie,,,,Coffee
TXN_1769466,Coffee,5,2,10,Digital Wallet,Takeaway,8/1/2023,Coffee,,,,Coffee
TXN_1295824,Tea,1,1.5,1.5,Credit Card,,8/1/2023,Tea,,,,Cookie
TXN_4248711,Smoothie,1,4,4,Cash,,8/1/2023,Smoothie,,,,Tea
TXN_2649010,Tea,4,1.5,6,Cash,Takeaway,8/1/2023,Tea,,,,Smoothie
TXN_6680963,Smoothie,2,4,8,Credit Card,Takeaway,8/1/2023,Smoothie,,,,Cake
TXN_9564495,Cake,4,3,12,Digital Wallet,,8/1/2023,Cake,,,,Tea
TXN_4985415,Tea,4,1.5,6,Digital Wallet,,8/1/2023,Tea,,,,Smoothie
TXN_3003311,Cake,5,3,15,Digital Wallet,In-store,8/1/2023,Cake,,,,Cake
TXN_8687294,Smoothie,3,4,12,Credit Card,,8/1/2023,Smoothie,,,,Cookie
TXN_4375708,Smoothie,4,4,16,Credit Card,Takeaway,8/1/2023,Smoothie,,,,Tea
TXN_7202644,Smoothie,5,4,20,,Takeaway,8/1/2023,Smoothie,,,,Smoothie
TXN_2336857,Cake,3,3,9,Cash,In-store,8/2/2023,Cake,,,,Cookie
TXN_5632156,Smoothie,4,4,16,Digital Wallet,,8/2/2023,Smoothie,,,,Tea
TXN_5989987,Smoothie,4,4,16,Cash,,8/2/2023,Smoothie,,,,Salad
TXN_3430842,Cookie,2,1,2,Cash,Takeaway,8/2/2023,Cookie,,,,Smoothie
TXN_8325464,Smoothie,5,4,20,Credit Card,Takeaway,8/2/2023,Smoothie,,,,Salad
TXN_8305936,Cake,3,3,9,Digital Wallet,In-store,8/2/2023,Cake,,,,Smoothie
TXN_4168771,Coffee,5,2,10,Digital Wallet,,8/2/2023,Coffee,,,,Coffee
TXN_8541473,Coffee,3,2,6,ERROR,ERROR,8/2/2023,Coffee,,,,Coffee
TXN_5775717,Tea,3,1.5,4.5,,Takeaway,8/2/2023,Tea,,,,Cookie
TXN_6830192,Cake,3,3,9,Digital Wallet,,8/2/2023,Cake,,,,Smoothie
TXN_9001844,Smoothie,1,4,4,Cash,Takeaway,8/2/2023,Smoothie,,,,Cookie
TXN_6714749,Smoothie,1,4,4,Credit Card,Takeaway,8/2/2023,Smoothie,,,,Cake
TXN_3514890,Smoothie,5,4,20,,In-store,8/2/2023,Smoothie,,,,Coffee
TXN_7412012,Coffee,1,2,2,Cash,In-store,8/2/2023,Coffee,,,,Smoothie
TXN_1970180,Cake,2,3,6,Digital Wallet,Takeaway,8/2/2023,Cake,,,,Cake
TXN_4981027,Coffee,3,2,6,,,8/2/2023,Coffee,,,,Smoothie
TXN_4267136,Tea,1,1.5,1.5,Credit Card,In-store,8/2/2023,Tea,,,,Cake
TXN_1054912,Smoothie,3,4,12,Cash,,8/2/2023,Smoothie,,,,Smoothie
TXN_6596377,Cookie,5,1,5,,,8/2/2023,Cookie,,,,Cookie
TXN_8269956,Smoothie,5,4,20,,Takeaway,8/2/2023,Smoothie,,,,Cookie
TXN_5985513,Smoothie,2,4,8,Credit Card,,8/2/2023,Smoothie,,,,Salad
TXN_3422336,Tea,5,1.5,7.5,,Takeaway,8/2/2023,Tea,,,,Cake
TXN_4385826,Tea,2,1.5,3,Credit Card,Takeaway,8/2/2023,Tea,,,,Cookie
TXN_1976619,Coffee,2,2,4,Digital Wallet,,8/2/2023,Coffee,,,,Cookie
TXN_4125474,Salad,2,5,10,Credit Card,In-store,8/2/2023,Salad,,,,Cookie
TXN_4108138,Coffee,5,2,10,Cash,,8/3/2023,Coffee,,,,Salad
TXN_4759769,Smoothie,1,4,4,,In-store,8/3/2023,Smoothie,,,,Salad
TXN_2254479,Tea,2,1.5,3,,Takeaway,8/3/2023,Tea,,,,Cake
TXN_3414935,Coffee,4,2,8,,In-store,8/3/2023,Coffee,,,,Cake
TXN_2865033,Coffee,2,2,4,Cash,,8/3/2023,Coffee,,,,Smoothie
TXN_6719521,Salad,5,5,25,Cash,In-store,8/3/2023,Salad,,,,Tea
TXN_7501717,Smoothie,1,4,4,Credit Card,,8/3/2023,Smoothie,,,,Cake
TXN_2568101,Salad,5,5,25,Cash,Takeaway,8/3/2023,Salad,,,,Tea
TXN_2614271,Smoothie,2,4,8,Digital Wallet,ERROR,8/3/2023,Smoothie,,,,Smoothie
TXN_3848261,Tea,2,1.5,3,,Takeaway,8/3/2023,Tea,,,,Salad
TXN_9160109,Cake,1,3,3,Credit Card,,8/3/2023,Cake,,,,Smoothie
TXN_4293694,Smoothie,5,4,20,Cash,,8/3/2023,Smoothie,,,,Cookie
TXN_3652726,Smoothie,3,4,12,,In-store,8/3/2023,Smoothie,,,,Cake
TXN_4624591,Salad,2,5,10,Credit Card,In-store,8/3/2023,Salad,,,,Coffee
TXN_1405124,Smoothie,3,4,12,Digital Wallet,Takeaway,8/3/2023,Smoothie,,,,Tea
TXN_1022220,Cake,3,3,9,,Takeaway,8/3/2023,Cake,,,,Smoothie
TXN_7082667,Salad,4,5,20,Cash,In-store,8/3/2023,Salad,,,,Cookie
TXN_2311707,Tea,5,1.5,7.5,Cash,In-store,8/3/2023,Tea,,,,Cake
TXN_2019127,Salad,1,5,5,Cash,,8/3/2023,Salad,,,,Coffee
TXN_1625754,Cake,5,3,15,Digital Wallet,In-store,8/3/2023,Cake,,,,Salad
TXN_8628615,Coffee,1,2,2,Credit Card,Takeaway,8/3/2023,Coffee,,,,Coffee
TXN_1987311,Smoothie,1,4,4,,In-store,8/3/2023,Smoothie,,,,Smoothie
TXN_4940237,Cake,2,3,6,Cash,Takeaway,8/3/2023,Cake,,,,Coffee
TXN_9535721,Cake,5,3,15,Digital Wallet,In-store,8/3/2023,Cake,,,,Cake
TXN_6589078,Tea,3,1.5,4.5,Digital Wallet,,8/3/2023,Tea,,,,Tea
TXN_4257830,Cookie,5,1,5,UNKNOWN,In-store,8/4/2023,Cookie,,,,Salad
TXN_6908287,Cookie,1,1,1,Cash,In-store,8/4/2023,Cookie,,,,Coffee
TXN_4090904,Tea,5,1.5,7.5,Digital Wallet,In-store,8/4/2023,Tea,,,,Coffee
TXN_5167425,Cake,5,3,15,Digital Wallet,,8/4/2023,Cake,,,,Tea
TXN_8724474,Salad,5,5,25,Cash,,8/4/2023,Salad,,,,Cake
TXN_2353057,Cake,3,3,9,UNKNOWN,Takeaway,8/4/2023,Cake,,,,Cookie
TXN_4847617,Smoothie,4,4,16,Credit Card,,8/4/2023,Smoothie,,,,Cake
TXN_5656252,Smoothie,4,4,16,,Takeaway,8/4/2023,Smoothie,,,,Cookie
TXN_1463795,Coffee,5,2,10,Credit Card,,8/4/2023,Coffee,,,,Tea
TXN_1478016,Cookie,4,1,4,,In-store,8/4/2023,Cookie,,,,Cake
TXN_3852141,Cake,5,3,15,Credit Card,In-store,8/4/2023,Cake,,,,Smoothie
TXN_7213830,Cake,5,3,15,Credit Card,,8/4/2023,Cake,,,,Smoothie
TXN_1670848,Cake,2,3,6,Credit Card,ERROR,8/4/2023,Cake,,,,Salad
TXN_8132145,Tea,1,1.5,1.5,Digital Wallet,,8/4/2023,Tea,,,,Smoothie
TXN_9482559,Cookie,1,1,1,,In-store,8/4/2023,Cookie,,,,Smoothie
TXN_2569119,Cake,1,3,3,Credit Card,Takeaway,8/4/2023,Cake,,,,Coffee
TXN_8595386,Cookie,4,1,4,Credit Card,ERROR,8/4/2023,Cookie,,,,Smoothie
TXN_1713639,Cookie,1,1,1,,,8/4/2023,Cookie,,,,Cookie
TXN_6455517,Cake,2,3,6,Cash,,8/4/2023,Cake,,,,Smoothie
TXN_5436816,Salad,3,5,15,Credit Card,,8/4/2023,Salad,,,,Coffee
TXN_4127927,Salad,5,5,25,,Takeaway,8/4/2023,Salad,,,,Smoothie
TXN_3547569,Smoothie,4,4,16,Digital Wallet,In-store,8/4/2023,Smoothie,,,,Tea
TXN_1335256,Coffee,5,2,10,,Takeaway,8/4/2023,Coffee,,,,Coffee
TXN_6970542,Smoothie,4,4,16,Credit Card,,8/4/2023,Smoothie,,,,Coffee
TXN_2698591,Tea,5,1.5,7.5,,,8/5/2023,Tea,,,,Cookie
TXN_2148838,Smoothie,2,4,8,Credit Card,,8/5/2023,Smoothie,,,,Cake
TXN_9033890,Salad,1,5,5,,Takeaway,8/5/2023,Salad,,,,Smoothie
TXN_8530924,Smoothie,2,4,8,Credit Card,ERROR,8/5/2023,Smoothie,,,,Smoothie
TXN_7012065,Coffee,3,2,6,ERROR,,8/5/2023,Coffee,,,,Cake
TXN_7311097,Coffee,5,2,10,,In-store,8/5/2023,Coffee,,,,Tea
TXN_4801832,Salad,2,5,10,,Takeaway,8/5/2023,Salad,,,,Smoothie
TXN_8619762,Smoothie,4,4,16,Cash,Takeaway,8/5/2023,Smoothie,,,,Cake
TXN_8822610,Cake,4,3,12,,Takeaway,8/5/2023,Cake,,,,Tea
